"submission_date","reviewer_id","product_id","product_name","product_brand","site_category_lv1","site_category_lv2","review_title","overall_rating","recommend_to_a_friend","review_text","reviewer_birth_year","reviewer_gender","reviewer_state",,,,,
"2018-01-03 04:24:38","ee72718a4a5fecf419bbbe691c4914720669ad2ad3173ac2469ac231ad48722c",13977138,"Hoverboard Smart Balance Scooter Bateria Samsung - Branco","null","Esporte e Lazer","Skate","Péssima experiência",1,"No","Não recebi meu produto até hoje! Depois de 1 mês comprado!!! Não recomendo a ninguém! Falta de respeito com o consumidor! Nenhuma satisfação da loja, nada!",1984,"F","RJ",,,,,
"2018-01-03 04:25:45","257eac060179706a6fc6853fcd9801dc9141cf140bec33dafb461185063a9174",29716184,"Kit 4 peças Cadeira Allegra Masters de Polipropileno Rivatti Nude","null","Móveis","Sala de Jantar","PRAZO DE ENTREGA",3,"Yes","Não posso avaliar o produto porque ainda não o recebi. Mas o prazo de entrega esse sim posso porque já fiz o pedido há 16 dias e nem a nota fiscal emitiram ainda...  A americanas já me atendeu com mais presteza...",1981,"M","MG",,,,,
"2018-01-03 04:25:49","b941ea122737f3a8c59b6d858ff1ed99702d63167d9379c9c17ef9bfe239b3a0",126855864,"Mixer Philips Walita Linha Viva Collection Branco/Cinza RI1364/0 c/copo dosador + batedor de clara + mini processador - 400W","philips walita","Eletroportáteis","Mixer e Processador de Alimentos","Muito Bom!",5,"Yes","Chegou no prazo e superou minha expectativas. Recomendo.",1975,"F","SP",,,,,
"2018-01-03 04:26:32","8974d205544294e1778bbb659922d141088952e71e189e81e60a42e87549a2ad",127533251,"Conjunto de Assadeiras de Vidro 10 Peças - Nadir Figueiredo","null","Utilidades Domésticas","Bandejas, Assadeiras e Réchaud","Muito bom produto",4,"Yes","Bonitas e praticas, e tamanho para qualquer ocasião...",1983,"M","MG",,,,,
"2018-01-03 04:27:00","e2d284a0a3683377d7300094a0de146b544616a2cc2ecd11cf116b9f80318b26",23319125,"Mochila Nba Cleveland Cavaliers Marinho","null","Vestuário Esportivo","Feminino","gostei muito",5,"Yes","adorei o produto chegou antes do prazo muito bom recomento este site para compras",1973,"F","PR",,,,,
"2018-01-03 04:27:12","f2849d17cf5b16efbfc36c76709b9a520cc7533fa69198a154aa4f9ea9dd0cf3",132381765,"Smart TV LED 43"" Samsung 43MU6100 UHD 4K HDR Premium com Conversor Digital 3 HDMI 2 USB 120Hz","null","TV e Home Theater","TV","COMPREI E NÃO RECEBI ATÉ HOJE (VENCEU PRAZO) - DIRECTLOG",1,"No","Comprei a tv e a mesma foi preparada para envio em 15/12/17, sendo o prazo de entrega de 02/01/18. Moro no interior de São Paulo e sempre compro na Americanas, os produtos sempre chegam bem antes do prazo. Contudo, desta vez, o produto demorou uma semana para sair do RJ e chegar a Presidente Prudente-SP (minha região) e desde o dia 22/12/17, ou seja, há mais de 10 dias, o produto está PARADO em Presidente Prudente. A transportadora é a DirectLog. Tentei contato diversas vezes por telefone, e-mail, redes sociais, e não obtive nenhuma resposta. TRANSPORTADORA PÉSSIMA!!!! Estou muito insatisfeita e decepcionada por uma empresa que nunca tive problemas como a Americanas, contratar o serviço desta transportadora que não respeita o consumidor ao menos para dar uma resposta.",1990,"F","SP",,,,,
"2018-01-03 04:28:33","32393b87c4cc3ef05d89950cb5665a7574b781d0f298ef79cb915b2f6ef01cbe",19709115,"Cartucho De Toner Hp P4015 | P4015n | Cc364a Laserjet Compatível","null","Informática e Acessórios","Toner","Excelente Custo Benefício",5,"Yes","Ótimo produto, com certeza irei adquirir outros, custo benefício excelente, recomento a todos.",1939,"F","RS",,,,,
"2018-01-03 04:28:49","813d10ebfd9cec8f654100629d8c96bddc0971a7cc9bf1567a65f5cec932af01",25476244,"Fogão Star 4 Bocas Branco Bivolt - Itatiaia","null","Eletrodomésticos","Fogão","prático e eficiente",4,"Yes","ótimo produto, cor, modelo, praticidade, compacto, ideal para ambientes menores, nota 10.",1968,"M","SP",,,,,
"2018-01-03 04:30:09","49e2a1f73ea06e6a26455773a17db96e0643df02f0ca4b7a0178139f1a542212",23010980,"Massageador Eletrico Orbital Corporal Perca Medidas 110v","null","Saúde","Massagem e Relaxamento","Não recebi o produto",1,"No","Se algum dia eu receber o produto, posso fazer uma avaliação.",1978,"M","SP",,,,,
"2018-01-03 04:30:14","f2fe40d4adee100e0b7755ad2ffbbb15b0e470a87df56c65c261487276b2de62",16368801,"Uma Vida Com Propósitos-Ed.Expandida","null","Livros","Biografia e Memórias","maravilhoso!",5,"Yes","todo mundo deveria ter um desses. Já tinha lido, comprei para ler outras vezes. AMO.",1963,"F","RJ",,,,,
"2018-01-03 04:30:26","535d205f645af178a608ba0a672aa9d7c57140beaa75a8e676b94255512514c3",26673479,"Smartphone Motorola Moto C Xt1750 Dual Sim Tela 5.0 8gb 5mp/2mp - Branco","null","Celulares e Smartphones","Smartphone","Satisfeito",5,"Yes","Ótimo custo beneficio!! Aparelho  bonito!! Meu pai ganhou  de presente  e adorou!!! Tela som disane moderno",1982,"M","MG",,,,,
"2018-01-03 04:31:00","be62a4cc00d35d5f5f9e844037cf68c994bae5eb13ee8d8213cb8f03ccd33305",132229131,"Smartphone Samsung Galaxy J5 Prime Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 32GB 4G Wi-Fi Câmera 13MP com Leitor de Digital - Rosa","null","Celulares e Smartphones","Smartphone","Ótimo produto",5,"Yes","Tela num tamanho bom, muito rápido e bem leve. Recomendo muito esse produto.",1985,"F","SP",,,,,
"2018-01-03 04:31:50","f3ab7f8d2168dab165987017fe07358d11f39af03d71c887d4e3164687653aed",132372640,"Smart TV LED 43"" AOC LE43U7970 Ultra HD 4k com Conversor Digital 3 HDMI 2 USB Wi-Fi Sleep timer 60hz Preta","null","TV e Home Theater","TV","Produto muito bom",4,"Yes","Produto muito bom. Atende as expectativas. Produto muito bom. Atende as expectativas. Produto muito bom. Atende as expectativas. Produto muito bom. Atende as expectativas. Produto muito bom. Atende as expectativas.",1982,"M","RN",,,,,
"2018-01-03 04:32:49","99ad6bcb318a5a5562c1f538da64e1aee26cde85295a07a0e9b68b0a249696c5",129543971,"Fritadeira Sem Óleo Britânia Air Fry Pro Saúde 3,2 Litros Preta - 1400w","britania","Eletroportáteis","Fritadeira Elétrica","Produto bom para preparo de alimentos pré-cozidos.",3,"Yes","Produto bom para preparo de alimentos pré-cozidos, recomendo.",1998,"F","SC",,,,,
"2018-01-03 04:33:53","a28806ce10877d2a1bb0fecb538163d4ec4e88e331739815f242a1a306726fc2",120486295,"Carrinho de Bebê Passeio Voyage Funny Verde","voyage","Bebês","Passeio","Gostei e entrega dentro do prazo",4,"Yes","Gostei do produto e da agilidade na entrega. Recomendo",1986,"F","SP",,,,,
"2018-01-03 04:33:54","a914c716a64ada36f3a86062d2788426ed27dfc6be0c7e82e10937ab7ef0e9cb",24550783,"Kit Duas Baterias Carregador Controle Xbox 360 Fat E Slim","null","Games","Xbox 360","enviaram outro produto",3,"No","Nao estou satisfeito pelo produto, pois nao enviaram o produto certo, foi enviado duas fonte de xbox 360 .","null","M","RJ",,,,,
"2018-01-03 04:37:31","f9eb20873e8b8870a1178d716a0204e17bfaaf774ee127b74a5dcccbe663717f",22211332,"Boneca Laura Baby Enchanted Smile - Bebe Reborn","null","Brinquedos","Bonecas","Qualidade inferior a da foto",1,"No","Boneca totalmente diferente da que aperece na foto. O cabelo parece um material usado para enchimento, não sei bem dizer o que é mas tem as falhas e não se parece nada com cabelo. É uma boneca normal, como essas que encontramos em qualquer loja de brinquedos pelo preço bem mais em conta. Fiquei com vergonha de dar essa boneca de presente para minha filha. Informei a loja que o produto chegou avariado, com manchas pelo rosto e corpo, devido ter vindo embrulhada em papel crepom. Não obtive resposta da loja, descaso total com o cliente.",1985,"F","RS",,,,,
"2018-01-03 04:37:35","1ad7fbc26310122d6273e9a727095715dbb05e692dcbaf8c3b840b813baea044",5272703,"Piscina Circular  5.500 L - MOR","null","Esporte e Lazer","Praia e Piscina","EXCELENTE",5,"Yes","Eu poderia ter encerrado essa opinião utilizando as últimas cinco frases deste texto, mas como o texto ficou muito curto, precisei retornar ao início, para dar uma incrementada no texto. Quanto ao produto adquirido, ele é de fácil montagem, bom tamanho, recomendo!",1980,"M","RS",,,,,
"2018-01-03 04:37:56","d59d752195c7e85e3b2f69f73d0a65c4597ce38feb5a257ccb8f93aabc440411",132460738,"Cadeira Para Auto Speed Preta 15 a 36kg - Voyage","null","Bebês","Passeio","muito desconfortável",1,"No","muito dura, desconfortável para o bebe, só não devolvi porque fomos viajar e perdi o prazo, não recomendo.",1958,"F","SP",,,,,
"2018-01-03 04:38:03","93dba1c720e608da2fcbd58bf17e3d65a442a43b971e3964e59b7f903ce7bbe7",123187418,"Conversor e Gravador Digital de TV Full HD Aquário DTV 5000 Bivolt","aquario","TV e Home Theater","Acessórios para TV e Vídeo","Gostei muito do produto",5,"Yes","Só precisou de uma antena interna, o que facilitou a instalação",1973,"M","RJ",,,,,
"2018-01-03 04:41:22","0193b99c8fe96009d3177ffd6c698703e64e5a902e863ddf0b3d21e140ef3ad5",207148,"Livro - Dom Casmurro - Coleção A Obra-Prima de Cada Autor","null","Livros","Literatura Nacional","Muito bom o livro",5,"Yes","Livro da literatura nacional muito importante e minha filha fez bom uso desta letura.",1968,"M","SP",,,,,
"2018-01-03 04:42:27","da9875bb200ee452073709af31ead90e26539a6c966e4e2cf0c9aef66389d8c3",7328501,"Perfume Ferrari Black Masculino Eau de Toilette 125ml","ferrari","Beleza e Perfumaria","Perfumaria","Ótimo produto",4,"Yes","Ótimo produto, e uma brevidade no prazo da entrega,  chegou bem antes do prazo.",1992,"M","SP",,,,,
"2018-01-03 04:42:57","0193b99c8fe96009d3177ffd6c698703e64e5a902e863ddf0b3d21e140ef3ad5",122842935,"Livro - A Promessa da Rosa","null","Livros","Literatura Estrangeira","É ruim ler um livro que não se recebe!",1,"No","Como vocês pedem para avaliar algo que não me entregaram, que só de meu dor de cabeça e tive que comprar em outro lugar",1968,"M","SP",,,,,
"2018-01-03 04:44:54","cc6b9d57c698958303c6d40b94601f49a1aff7d1746194ff5a2968c24ceebe59",129543938,"Smartphone Samsung Galaxy J7 Prime Dual Chip Android Tela 5.5"" 32GB 4G Câmera 13MP - Dourado","samsung","Celulares e Smartphones","Smartphone","Ótimo produto",4,"Yes","produto de boa qualidade, funcionou bem e entrga rapida",1990,"F","PR",,,,,
"2018-01-03 04:46:00","0401522680e0c810e4e9aa4fe4579b964c4d875d1611b9fbb6d4919b45b85220",23274297,"Rack com Painel para TV até 55 Polegadas 1 Porta Basculante Miami Madesa Branco","null","Móveis","Rack, Estante e Painel","Rack",3,"Yes","A qualidade não é das melhores, mas pelo preço vale a pena. Ficou bonito, mas deu um trabalhinho montar.",1980,"F","SP",,,,,
"2018-01-03 04:47:28","5dc826da0c45aaa62d0707eb0d385991e858cd5856987a27f3bed2b2f1784f07",130125151,"Fritadeira Elétrica Mondial Big Fry Ft-07 2,5L Preta","mondial","Eletroportáteis","Fritadeira Elétrica","Não gostei",1,"Yes","Chegou com defeito não está ligando. Estou esperando pra fazer a troca.",1979,"F","BA",,,,,
"2018-01-03 04:47:57","3d0a8e0ebe87568349ba731d3dee51d4289949434dae6901c991fd1c7feb19de",119371001,"Kit Aparador de Pelos Philips Multigroom QG3339/15 Bateria Recarregável 12W","philips","Beleza e Perfumaria","Barbearia","Muito bom",5,"Yes","Gostei das possibilidades que o produto oferece. Muito fácil de usar. O fato de ser resistente à água te despreocupa bastante na hora de usar.",1977,"M","MG",,,,,
"2018-01-03 04:48:04","ac30f6c230fdbd7de5314f64d283c1d62f1ff9552ad0e370abbbf0bfc642c0df",125768056,"Smartphone Samsung Galaxy J1 Mini Dual Chip Android 5.1 Tela 4"" 8GB 3G Wi-Fi Câmera 5MP - Dourado","samsung","Celulares e Smartphones","Smartphone","É um ótimo produto",5,"Yes","É um sait seguro os produtos são muito bons eu recomendo","null","null","null",,,,,
"2018-01-03 04:48:38","4cb838650d37a84af623ab65e2c2c81f26a699e5e9dc93032270438049778037",121171287,"Ventilador de Mesa Mondial NV-32-6P Premium 6 Pás 3 Velocidades - 30cm","mondial","Casa e Construção","Climatização","Ótimo",5,"Yes","Ventila bem e é silencioso. Adorei. Tive um problema na entrega, mas foi resolvido rapidamente.",1985,"F","SP",,,,,
"2018-01-03 04:49:07","bf508bdafedfbf416b8bcafbcd19673beec441a9e2904de146f597e78c89c58f",27146723,"Micro-ondas 30 Litros Panasonic Style Gr","null","Eletrodomésticos","Micro-ondas","Não recebi o produto",1,"No","Comprei o produto no comeco de dezembro com prazo de entrega até 19/12. Já é dia 03/01 e ainda não recebi o mesmo.",1990,"M","SP",,,,,
"2018-01-03 04:50:33","4cb838650d37a84af623ab65e2c2c81f26a699e5e9dc93032270438049778037",112186962,"Secador de Cabelos Mondial Max Travel SC-10 Bivolt","mondial","Beleza e Perfumaria","Produtos para cabelo","Cumpre a função",3,"Yes","Produto leve e bem pequeno, bom pra viagem, seca bem o cabelo, porém é muito barulhento comparado com outro q tinha. Mas é um bom custo benefício, principalmente por poder mudar a voltagem.",1985,"F","SP",,,,,
"2018-01-03 04:50:44","3d0a8e0ebe87568349ba731d3dee51d4289949434dae6901c991fd1c7feb19de",132444050,"Smartphone Motorola Moto G 5S Dual Chip Android 7.1.1 Nougat Tela 5.2"" Snapdragon 430 32GB 4G Câmera 16MP - Dourado","null","Celulares e Smartphones","Smartphone","Excelente!",5,"Yes","Atendeu à todas as expectativas. Um dos melhores celulares intermediários. Android Puro muito mais fácil e confiável de se usar. Câmeras excelentes. Bateria carrega muito rápido, o que ajuda muito quando se está com pressa e com pouca carga. O espaço interno de 32GB te despreocupa totalmente, quase que não conecto ele no computador pra descarregar arquivos. Recomendo!",1977,"M","MG",,,,,
"2018-01-03 04:51:11","c246bfb372a8527455ce029ad83bff9bf2da88498c61904142c69b6e0b3abaab",119196004,"Cafeteira Expresso Nespresso 19 BAR White Inissia","nespresso","Eletroportáteis","Cafeteira","Bom produto",4,"Yes","O produto é bom e chegou em boas condições. Uma única observação é quanto a compra das cápsulas. Não são compradas como outras marca que estão disponíveis no mercado e somente na loja própria ou site. E tem um valor um pouco superior que os concorrentes.",1984,"F","PR",,,,,
"2018-01-03 04:52:08","ca0c9e1933723af2c9b5e67f6de4df7e32876719872376d3ca3740a5ed838e19",16847114,"Tapete Para Sala Rayza Classic Marbella Veludo Ilusione Artistic 1 Preto","null","Cama, Mesa e Banho","Tapetes","RUIM",1,"No","Comprei um tapete (o da tela). Pela foto, imaginei ser de tamanho, pelo menos 2,00X 1,00. Recebi no tamanho 0,60 X 1,20. Que faço, dou de brinde pro Procon?     Comprei um móvel : canto alemão. Já chegou a uns 10 dias. Confirmei a entrega, e perguntei se viriam montar. Vêem???? até agora, nenhuma resposta (CIAMOB)",1951,"F","SP",,,,,
"2018-01-03 04:55:57","4559e3f96a60595221b776b8fd1620953a05c9a2d08e193ee9bcf8291e922c71",116918438,"Porteiro Residencial Intelbras IPR 8000","intelbras","Casa e Construção","Segurança","recomendo",4,"Yes","o Porteiro Residencial Intelbras IPR 8000 é otimo. volume alto. recomendo.",1992,"F","SP",,,,,
"2018-01-03 04:55:59","8a9c2eabc3d44c9dc4971b70fd883b0b717c45be7bdd710c2f7ab87a4309d086",11528604,"Siluet 40 Gel Redutor Térmico","null","Saúde","Higiene Pessoal","ainda nao usei",5,"Yes","ainda não usei por isso não tenho que falar muita coisa sabre o produto",1989,"F","MG",,,,,
"2018-01-03 04:56:08","0e94840c600573e5c11f78da7a21091b6cf2ed9eefd3e055a02826c8b7a5034b",122913078,"Livro - A Rainha Vermelha","null","Livros","Literatura Estrangeira","O melhor livro que já li",5,"Yes","Ele conta historias perfeitas, porem tem a continuação fora isso eu a-d-o-r-e-i",1999,"F","MS",,,,,
"2018-01-03 04:56:38","0f34b8984af3acb3ccc92c42ecf7bac06fd4b00ef60b4a5a5a096f26ace60ab0",28056240,"Modulador Rf Mini Bivolt","null","TV e Home Theater","Acessórios para TV e Vídeo","Gostei do produto",3,"Yes","Funcionou direito, somente o dvd que fica preto e branco, em ntsc ou pal-m. Mas para o que eu queria, funcionou bem.",1972,"M","MG",,,,,
"2018-01-03 04:57:37","09dee37af0ba0ad1ba637a948a765b39cb667dfa295a2118d7d792a6c3e2a41a",132381765,"Smart TV LED 43"" Samsung 43MU6100 UHD 4K HDR Premium com Conversor Digital 3 HDMI 2 USB 120Hz","null","TV e Home Theater","TV","Produto Excelente, mas a americanas está de sacanagem!",5,"No","Estava observando essa TV desde a semana passada, vi que a mesma estava por 1899,00 a vista e 1999,00 no cartão ai pensei semana que vem tem saldão das americanas e vai baixar o preço e aconteceu o contrário. Não vou mais comprar na Americanas a TV por isso! Mas recomendo o produto!",1988,"M","SP",,,,,
"2018-01-03 04:58:41","7957aee7b2a7546a2b3625ca1693238134c3567e786955a316d1eb513d469f39",9627515,"Roteador Repetidor Sinal Wifi 300mbps Wps Ap Aumentar Sinal","null","Informática e Acessórios","Equipamento de Rede / Wireless","Pratico",4,"Yes","O produto cumpre o que promete, tornar o uso de wifi prático e eficiente.","null","M","SP",,,,,
"2018-01-03 04:58:53","ee529bde14fabb3ace869f0022124fabe72f1a6ea40817feb8da620e206edce4",131033291,"Bancada de Estudo Suspensa Lilac Branco Texturizado - Colibri","colibri","Móveis","Mesa","Muito lindo Vale a Pena!",5,"Yes","Amei o produto....comprem Se você é daqueles que lê os comentários eu tbm faço isso por isso comprei :) Eu ia pagar para montarem Porem meu marido seguiu o passo a passo pelo Youtube e pela primeira vez não sobrou parafuso...rsrs Produto de ótima qualidade Se tivesse como mandar a foto eu mandaria para ver como ficou no Quarto do meu filho. https://www.youtube.com/watch?v=Zu9R24sJm6Y Esse é o link da montagem",1990,"F","SP",,,,,
"2018-01-03 05:00:17","18da0b20fd6c2afd0ad803fe72daf7a5eafc4465a59ea04b73146769a858780e",119465323,"Cafeteira Expresso Arno Nescafé Dolce Gusto Mini Me 15 Bar Automática - Preto","arno","Eletroportáteis","Cafeteira","Cafeteira Dolce Gusto",4,"Yes","Produto muito bom e com boas variedades de sabores.",1965,"M","SP",,,,,
"2018-01-03 05:00:49","5db131c76e99812e0a3c742f9d2d14197cb2ac82a96da5c32296c39b48446bc0",14587008,"Bebê Conforto Tutti Baby Nino Retrátil Para Crianças Até 13 Kg - Rosa Laço New","null","Bebês","Passeio","Gostei muito do produto  !!!",5,"Yes","Produto conforme anunciado. Chegou no prazo. Gostei muito.",1984,"F","ES",,,,,
"2018-01-03 05:01:06","1d0eec05ccaad1e90d5782d060a919b3d282763fbeaf65d1fd4b770f8a789868",17679065,"Potes, Garrafa E Molhadeira Quarto Bebê Menina Menino (Conj. 4 Peças)","null","Bebês","Higiene e Saúde","Gostei do produto",5,"Yes","Produto entregue no prazo, e com embalagem apropriada, pois trata-se de um item frágil.",1980,"F","SP",,,,,
"2018-01-03 05:02:23","78786466bc5198322f3352e096cb405205d5688f5a62ba7fbd04fc83eedce02a",16036684,"Poltrona Decorativa Suede Amarelo 2 Peças Mobile","null","Móveis","Poltrona","Produto veio com defeito",1,"No","Uma das poltronas veio com furos nas laterais... e o braço solto.",1992,"F","RJ",,,,,
